#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group	groseq_dht.plus	groseq_dht.plus	groseq_dht.minus	groseq_dht.minus	groseq_dmso.plus	groseq_dmso.plus	groseq_dmso.minus	groseq_dmso.minus
chr7	135708532	135708882	chr7:135708532-135708882	.	.	135708532	135708882	0	1	350	135708531	non.ARBS.P.bed	0.1334	3.335	0.7258	0.3416	0	2.267	2.203	0
chr7	100995782	100996132	chr7:100995782-100996132	.	.	100995782	100996132	0	1	350	100995781	non.ARBS.P.bed	0.9528	0	5.604	0.9927	0	0	1.43	0
chr8	15559862	15560212	chr8:15559862-15560212	.	.	15559862	15560212	0	1	350	15559861	non.ARBS.P.bed	0	4.269	0	0	0	2.018	2.689	0
chr15	48768031	48768381	chr15:48768031-48768381	.	.	48768031	48768381	0	1	350	48768027	non.ARBS.P.bed	1.067	3.811	0.7365	0	2.18	1.171	0	0
chr4	73759292	73759642	chr4:73759292-73759642	.	.	73759292	73759642	0	1	350	73759285	non.ARBS.P.bed	3.021	4.774	1.067	0	0	0	0	0
chr6	117244251	117244601	chr6:117244251-117244601	.	.	117244251	117244601	0	1	350	117244250	non.ARBS.P.bed	4.316	3.297	0	0	1.233	0	0	0
chr15	52304028	52304378	chr15:52304028-52304378	.	.	52304028	52304378	0	1	350	52304023	non.ARBS.P.bed	3.811	2.23	0	0.2989	1.246	1.246	0	0
chr13	106448692	106449042	chr13:106448692-106449042	.	.	106448692	106449042	0	1	350	106448691	non.ARBS.P.bed	3.821	1.344	1.067	0	1.669	0.8222	0	0
chr12	94337614	94337964	chr12:94337614-94337964	.	.	94337614	94337964	0	1	350	94337605	non.ARBS.P.bed	1.324	3.707	0	0	0	3.638	0	0
chr10	105711798	105712148	chr10:105711798-105712148	.	.	105711798	105712148	0	1	350	105711797	non.ARBS.P.bed	2.087	3.573	0	1.558	0	0	1.43	0
chr18	56735975	56736325	chr18:56735975-56736325	.	.	56735975	56736325	0	1	350	56735970	non.ARBS.P.bed	2.859	1.429	0	0	2.492	1.869	0	0
chr3	194575203	194575553	chr3:194575203-194575553	.	.	194575203	194575553	0	1	350	194575202	non.ARBS.P.bed	1.458	3.335	0	1.099	0.9717	0.2741	0	1.43
chr8	58870138	58870488	chr8:58870138-58870488	.	.	58870138	58870488	0	1	350	58870133	non.ARBS.P.bed	0.4764	0	1.067	0	5.432	1.545	0	0
chr19	44763226	44763576	chr19:44763226-44763576	.	.	44763226	44763576	0	1	350	44763222	non.ARBS.P.bed	0.9528	1.925	2.38	1.057	0	0	1.058	1.087
chr11	15992290	15992640	chr11:15992290-15992640	.	.	15992290	15992640	0	1	350	15992289	non.ARBS.P.bed	5.384	0.3335	0	1.494	0.8098	0.436	0	0
chr4	57488580	57488930	chr4:57488580-57488930	.	.	57488580	57488930	0	1	350	57488575	non.ARBS.P.bed	1.715	1.81	0	0	0	0.6229	0.7866	3.504
chr1	46293045	46293395	chr1:46293045-46293395	.	.	46293045	46293395	0	1	350	46293041	non.ARBS.P.bed	1	0.9052	0.1601	0	3.177	2.367	0.7866	0
chr7	156696406	156696756	chr7:156696406-156696756	.	.	156696406	156696756	0	1	350	156696405	non.ARBS.P.bed	2.258	1.02	0	0	2.404	2.579	0	0
chr3	172326518	172326868	chr3:172326518-172326868	.	.	172326518	172326868	0	1	350	172326517	non.ARBS.P.bed	5.345	2.106	0.3416	0	0	0	0.4577	0
chr5	113901742	113902092	chr5:113901742-113902092	.	.	113901742	113902092	0	1	350	113901741	non.ARBS.P.bed	1.982	1.029	0.4483	1.772	1.669	1.345	0	0
chr10	116539769	116540119	chr10:116539769-116540119	.	.	116539769	116540119	0	1	350	116539768	non.ARBS.P.bed	1.791	0.1143	0	0	1.171	2.267	0.4434	2.417
chr4	119667818	119668168	chr4:119667818-119668168	.	.	119667818	119668168	0	1	350	119667817	non.ARBS.P.bed	0.4097	1.191	2.668	1.217	0.5357	0.7101	0.615	0.8152
chr2	76605468	76605818	chr2:76605468-76605818	.	.	76605468	76605818	0	1	350	76605461	non.ARBS.P.bed	3.678	0.9528	0	0.1921	1.159	2.18	0	0
chr14	76184244	76184594	chr14:76184244-76184594	.	.	76184244	76184594	0	1	350	76184237	non.ARBS.P.bed	1.782	2.563	0	0	1.395	2.417	0	0
chr10	45169214	45169564	chr10:45169214-45169564	.	.	45169214	45169564	0	1	350	45169210	non.ARBS.P.bed	2.144	2.144	0	0	0.4859	1.383	0.5149	1.43
chr10	13533942	13534292	chr10:13533942-13534292	.	.	13533942	13534292	0	1	350	13533941	non.ARBS.P.bed	0	0	2.316	0.8859	0.6354	4.149	0.1144	0
chr10	1462344	1462694	chr10:1462344-1462694	.	.	1462344	1462694	0	1	350	1462343	non.ARBS.P.bed	4.307	3.792	0	0	0	0	0	0
chr8	68641784	68642134	chr8:68641784-68642134	.	.	68641784	68642134	0	1	350	68641778	non.ARBS.P.bed	5.412	0.7813	0	0	1.869	0	0	0
chr9	26783015	26783365	chr9:26783015-26783365	.	.	26783015	26783365	0	1	350	26783013	non.ARBS.P.bed	5.241	0.4764	1.067	0	1.121	0.1246	0	0
chr11	36652208	36652558	chr11:36652208-36652558	.	.	36652208	36652558	0	1	350	36652205	non.ARBS.P.bed	1.906	2.382	0	0	2.28	1.458	0	0
chr22	35662456	35662806	chr22:35662456-35662806	.	.	35662456	35662806	0	1	350	35662453	non.ARBS.P.bed	2.382	0.4193	0	0	2.728	2.479	0	0
chr8	19625086	19625436	chr8:19625086-19625436	.	.	19625086	19625436	0	1	350	19625085	non.ARBS.P.bed	4.021	3.945	0	0	0	0	0	0
chr1	162843997	162844347	chr1:162843997-162844347	.	.	162843997	162844347	0	1	350	162843996	non.ARBS.P.bed	0.8957	1.963	0	0.5017	1.171	1.283	0.3147	1.788
chr1	108016820	108017170	chr1:108016820-108017170	.	.	108016820	108017170	0	1	350	108016819	non.ARBS.P.bed	2.144	4.526	0	0	0	1.246	0	0
chr4	108980010	108980360	chr4:108980010-108980360	.	.	108980010	108980360	0	1	350	108980009	non.ARBS.P.bed	1.62	1.239	0	0	3.239	0.3737	1.43	0
chr1	10576354	10576704	chr1:10576354-10576704	.	.	10576354	10576704	0	1	350	10576353	non.ARBS.P.bed	1.191	1.191	0	0.5764	4.933	0	0	0
chr15	45432076	45432426	chr15:45432076-45432426	.	.	45432076	45432426	0	1	350	45432072	non.ARBS.P.bed	0.2287	0	2.647	0.2775	0	0	2.861	1.802
chr12	118240996	118241346	chr12:118240996-118241346	.	.	118240996	118241346	0	1	350	118240995	non.ARBS.P.bed	6.517	1.105	0.08539	0	0	0	0.05721	0
chr3	153384923	153385273	chr3:153384923-153385273	.	.	153384923	153385273	0	1	350	153384922	non.ARBS.P.bed	0.4574	0.4955	0	0	0	4.983	1.788	0.02861
chr16	21609258	21609608	chr16:21609258-21609608	.	.	21609258	21609608	0	1	350	21609256	non.ARBS.P.bed	0	0	6.319	0	0	0	1.43	0
chr12	116255442	116255792	chr12:116255442-116255792	.	.	116255442	116255792	0	1	350	116255441	non.ARBS.P.bed	5.555	0.7146	0	0	1.445	0	0	0
chr11	121347220	121347570	chr11:121347220-121347570	.	.	121347220	121347570	0	1	350	121347219	non.ARBS.P.bed	0.7623	0	1.494	0.6404	1.931	0.6852	2.145	0
chr1	93340758	93341108	chr1:93340758-93341108	.	.	93340758	93341108	0	1	350	93340749	non.ARBS.P.bed	0.3144	0.162	2.402	0.7152	0	0	2.632	1.43
chrX	40377570	40377920	chrX:40377570-40377920	.	.	40377570	40377920	0	1	350	40377566	non.ARBS.P.bed	5.288	0.04764	0.4803	0.5871	0	1.246	0	0
chr16	20715684	20716034	chr16:20715684-20716034	.	.	20715684	20716034	0	1	350	20715682	non.ARBS.P.bed	0.08576	1.667	4.91	0	0	0	0.944	0
chr8	136589452	136589802	chr8:136589452-136589802	.	.	136589452	136589802	0	1	350	136589451	non.ARBS.P.bed	0.7337	1.667	0	0.02135	2.205	1.532	0	1.43
chr6	56379398	56379748	chr6:56379398-56379748	.	.	56379398	56379748	0	1	350	56379393	non.ARBS.P.bed	1.172	0.7337	1.067	1.025	0	0	2.474	1.073
chr6	25447703	25448053	chr6:25447703-25448053	.	.	25447703	25448053	0	1	350	25447701	non.ARBS.P.bed	4.44	0.686	0	0	1.52	0.897	0	0
chr3	176997120	176997470	chr3:176997120-176997470	.	.	176997120	176997470	0	1	350	176997119	non.ARBS.P.bed	0.4288	2.144	1.334	0.05337	0	2.118	0	1.43
chr11	12875326	12875676	chr11:12875326-12875676	.	.	12875326	12875676	0	1	350	12875325	non.ARBS.P.bed	0.9528	0	0	0	5.008	1.545	0	0
chr6	135648656	135649006	chr6:135648656-135649006	.	.	135648656	135649006	0	1	350	135648655	non.ARBS.P.bed	1.315	0	2.871	1.868	0	0	0	1.43
chr2	30827512	30827862	chr2:30827512-30827862	.	.	30827512	30827862	0	1	350	30827509	non.ARBS.P.bed	1.182	0.7242	0.4056	0	3.737	1.395	0	0
chr9	98248652	98249002	chr9:98248652-98249002	.	.	98248652	98249002	0	1	350	98248643	non.ARBS.P.bed	0	0.4764	1.046	1.131	0	1.246	3.189	0.329
chr5	71010961	71011311	chr5:71010961-71011311	.	.	71010961	71011311	0	1	350	71010954	non.ARBS.P.bed	3.125	1.22	1.783	0	1.071	0.1744	0	0
chr3	148343239	148343589	chr3:148343239-148343589	.	.	148343239	148343589	0	1	350	148343238	non.ARBS.P.bed	0.4764	1.324	0.2348	0	0.7973	3.501	1.03	0
chr7	24192232	24192582	chr7:24192232-24192582	.	.	24192232	24192582	0	1	350	24192230	non.ARBS.P.bed	0.6098	1.296	0.6831	2.861	1.246	0.6229	0	0
chr2	237588781	237589131	chr2:237588781-237589131	.	.	237588781	237589131	0	1	350	237588779	non.ARBS.P.bed	1.906	0.9528	1.473	0.8646	1.557	0.5482	0	0
chr6	33681776	33682126	chr6:33681776-33682126	.	.	33681776	33682126	0	1	350	33681773	non.ARBS.P.bed	0.5241	5.193	1.58	0	0	0	0	0
chr3	154042858	154043208	chr3:154042858-154043208	.	.	154042858	154043208	0	1	350	154042857	non.ARBS.P.bed	1.601	0	0	0	1.968	2.292	1.43	0
chr2	134432260	134432610	chr2:134432260-134432610	.	.	134432260	134432610	0	1	350	134432259	non.ARBS.P.bed	1.906	0	0.9073	0.1601	0	0	2.646	1.645
chr19	35622000	35622350	chr19:35622000-35622350	.	.	35622000	35622350	0	1	350	35621997	non.ARBS.P.bed	3.335	1.429	0	0	1.246	1.246	0	0
chr6	8559456	8559806	chr6:8559456-8559806	.	.	8559456	8559806	0	1	350	8559448	non.ARBS.P.bed	2.496	1.791	0	0	1.719	1.246	0	0
chr3	155022292	155022642	chr3:155022292-155022642	.	.	155022292	155022642	0	1	350	155022291	non.ARBS.P.bed	3.021	2.868	0.08539	0	1.246	0	0	0
chr4	95437338	95437688	chr4:95437338-95437688	.	.	95437338	95437688	0	1	350	95437329	non.ARBS.P.bed	1.544	0.8385	0	0	1.57	3.264	0	0
chr5	56130040	56130390	chr5:56130040-56130390	.	.	56130040	56130390	0	1	350	56130035	non.ARBS.P.bed	1.191	0.8099	0	0	3.862	1.246	0	0
chr10	16813848	16814198	chr10:16813848-16814198	.	.	16813848	16814198	0	1	350	16813847	non.ARBS.P.bed	0.6956	0.2573	1.601	1.644	0	0	1.788	1.101
chr3	97386962	97387312	chr3:97386962-97387312	.	.	97386962	97387312	0	1	350	97386953	non.ARBS.P.bed	1.315	1.067	0.9393	0	2.977	0.7849	0	0
chr6	33796230	33796580	chr6:33796230-33796580	.	.	33796230	33796580	0	1	350	33796227	non.ARBS.P.bed	4.335	0.4288	1.067	0	1.246	0	0	0
chr9	73090096	73090446	chr9:73090096-73090446	.	.	73090096	73090446	0	1	350	73090089	non.ARBS.P.bed	2.182	2.106	2.402	0.3095	0	0	0	0
chr21	40322796	40323146	chr21:40322796-40323146	.	.	40322796	40323146	0	1	350	40322792	non.ARBS.P.bed	0.2001	1.667	0	0	1.769	3.164	0.05721	0
chr6	131869838	131870188	chr6:131869838-131870188	.	.	131869838	131870188	0	1	350	131869837	non.ARBS.P.bed	1.791	3.811	0	0	0	1.246	0	0
chr1	24311154	24311504	chr1:24311154-24311504	.	.	24311154	24311504	0	1	350	24311152	non.ARBS.P.bed	1.391	0	3.65	0	1.769	0	0	0
chr8	23501366	23501716	chr8:23501366-23501716	.	.	23501366	23501716	0	1	350	23501364	non.ARBS.P.bed	0.9528	4.421	0.3629	1.067	0	0	0	0
chr2	42673844	42674194	chr2:42673844-42674194	.	.	42673844	42674194	0	1	350	42673840	non.ARBS.P.bed	0.4193	1.963	3.736	0.6618	0	0	0	0
chr8	30349248	30349598	chr8:30349248-30349598	.	.	30349248	30349598	0	1	350	30349245	non.ARBS.P.bed	3.554	0.7146	0	0	0.9094	1.557	0	0
chr9	22088806	22089156	chr9:22088806-22089156	.	.	22088806	22089156	0	1	350	22088804	non.ARBS.P.bed	1.363	1.02	0	0	3.812	0.4734	0	0
chr4	87252604	87252954	chr4:87252604-87252954	.	.	87252604	87252954	0	1	350	87252596	non.ARBS.P.bed	2.258	2.544	1.067	0	0	0	0	0.7723
chr8	39689739	39690089	chr8:39689739-39690089	.	.	39689739	39690089	0	1	350	39689736	non.ARBS.P.bed	0	5.565	0.6831	0.3843	0	0	0	0
chr4	185858824	185859174	chr4:185858824-185859174	.	.	185858824	185859174	0	1	350	185858823	non.ARBS.P.bed	0	0	0	0	2.492	1.246	0.7008	2.16
chr3	31296685	31297035	chr3:31296685-31297035	.	.	31296685	31297035	0	1	350	31296682	non.ARBS.P.bed	2.477	1.191	0	0	0	0	2.861	0
chr7	95179582	95179932	chr7:95179582-95179932	.	.	95179582	95179932	0	1	350	95179573	non.ARBS.P.bed	2.582	2.182	0.1921	0	0	1.246	0.2574	0
chr13	24776552	24776902	chr13:24776552-24776902	.	.	24776552	24776902	0	1	350	24776550	non.ARBS.P.bed	1.629	1.21	1.025	0.0427	1.819	0	0.6865	0
chr1	169537870	169538220	chr1:169537870-169538220	.	.	169537870	169538220	0	1	350	169537869	non.ARBS.P.bed	0.9052	0.7146	2.402	1.121	1.184	0.06229	0	0
chr2	234300031	234300381	chr2:234300031-234300381	.	.	234300031	234300381	0	1	350	234300029	non.ARBS.P.bed	0.4764	0.2954	0	0	3.264	2.342	0	0
chr7	105857693	105858043	chr7:105857693-105858043	.	.	105857693	105858043	0	1	350	105857692	non.ARBS.P.bed	3.811	0	1.292	0	0.8472	0.3987	0	0
chr8	94080756	94081106	chr8:94080756-94081106	.	.	94080756	94081106	0	1	350	94080747	non.ARBS.P.bed	0.9528	0.9528	0	0	3.501	0.9344	0	0
chr1	234588535	234588885	chr1:234588535-234588885	.	.	234588535	234588885	0	1	350	234588533	non.ARBS.P.bed	0	0	0.1601	0	0.7475	0.4983	2.36	2.574
chr12	122086716	122087066	chr12:122086716-122087066	.	.	122086716	122087066	0	1	350	122086715	non.ARBS.P.bed	0.9528	0	2.327	0	1.669	0	1.201	0
chr12	83183606	83183956	chr12:83183606-83183956	.	.	83183606	83183956	0	1	350	83183598	non.ARBS.P.bed	2.258	3.878	0	0	0	0	0	0
chr14	98771109	98771459	chr14:98771109-98771459	.	.	98771109	98771459	0	1	350	98771100	non.ARBS.P.bed	2.639	3.468	0	0	0	0	0	0
chr2	238939238	238939588	chr2:238939238-238939588	.	.	238939238	238939588	0	1	350	238939236	non.ARBS.P.bed	0.5908	3.964	0	0	1.084	0.461	0	0
chr1	34125674	34126024	chr1:34125674-34126024	.	.	34125674	34126024	0	1	350	34125671	non.ARBS.P.bed	1.201	0	1.057	2.402	0	0	0.7008	0.7294
chr22	45798558	45798908	chr22:45798558-45798908	.	.	45798558	45798908	0	1	350	45798554	non.ARBS.P.bed	0	1.429	3.736	0.8966	0	0	0	0
chr10	21184804	21185154	chr10:21184804-21185154	.	.	21184804	21185154	0	1	350	21184802	non.ARBS.P.bed	0.7527	0.2001	1.025	1.281	0	0	2.803	0
chr2	46362185	46362535	chr2:46362185-46362535	.	.	46362185	46362535	0	1	350	46362181	non.ARBS.P.bed	0.667	0.7623	0	0	2.492	2.118	0	0
chr13	26070862	26071212	chr13:26070862-26071212	.	.	26070862	26071212	0	1	350	26070860	non.ARBS.P.bed	5.231	0.3716	0.4056	0	0	0	0	0
chr10	8186662	8187012	chr10:8186662-8187012	.	.	8186662	8187012	0	1	350	8186654	non.ARBS.P.bed	3.916	2.049	0	0	0	0	0	0
chr16	78900592	78900942	chr16:78900592-78900942	.	.	78900592	78900942	0	1	350	78900585	non.ARBS.P.bed	1.667	2.068	2.22	0	0	0	0	0
chrX	130805919	130806269	chrX:130805919-130806269	.	.	130805919	130806269	0	1	350	130805918	non.ARBS.P.bed	3.04	0.7718	1.537	0.5977	0	0	0	0
chr5	40376501	40376851	chr5:40376501-40376851	.	.	40376501	40376851	0	1	350	40376497	non.ARBS.P.bed	1.925	1.887	1.868	0.2562	0	0	0	0
chr5	171810444	171810794	chr5:171810444-171810794	.	.	171810444	171810794	0	1	350	171810443	non.ARBS.P.bed	0.181	1.191	1.131	0.4697	0	0	2.946	0
chr3	81603682	81604032	chr3:81603682-81604032	.	.	81603682	81604032	0	1	350	81603674	non.ARBS.P.bed	0	0	1.142	2.06	0	0	0.1001	2.503
chr7	142942326	142942676	chr7:142942326-142942676	.	.	142942326	142942676	0	1	350	142942325	non.ARBS.P.bed	1.906	0	1.057	1.59	1.246	0	0	0
chr8	18812507	18812857	chr8:18812507-18812857	.	.	18812507	18812857	0	1	350	18812506	non.ARBS.P.bed	0	0	0	0	1.557	2.093	0.7151	1.43
chr7	90347186	90347536	chr7:90347186-90347536	.	.	90347186	90347536	0	1	350	90347177	non.ARBS.P.bed	0.1334	0.343	1.067	0	1.383	2.629	0.2002	0
chr4	153561848	153562198	chr4:153561848-153562198	.	.	153561848	153562198	0	1	350	153561847	non.ARBS.P.bed	0	0	0	0	0	0	4.291	1.43
chr6	1833154	1833504	chr6:1833154-1833504	.	.	1833154	1833504	0	1	350	1833153	non.ARBS.P.bed	0.7527	0.2001	1.025	1.067	1.246	0	0.4148	1.015
chr4	149613458	149613808	chr4:149613458-149613808	.	.	149613458	149613808	0	1	350	149613457	non.ARBS.P.bed	1.105	4.612	0	0	0	0	0	0
chr2	184109216	184109566	chr2:184109216-184109566	.	.	184109216	184109566	0	1	350	184109215	non.ARBS.P.bed	0	5.717	0	0	0	0	0	0
chr9	79892818	79893168	chr9:79892818-79893168	.	.	79892818	79893168	0	1	350	79892811	non.ARBS.P.bed	2.82	0	0	0	1.47	1.42	0	0
chr13	110162098	110162448	chr13:110162098-110162448	.	.	110162098	110162448	0	1	350	110162097	non.ARBS.P.bed	3.811	1.868	0	0	0	0	0	0
chr11	76513033	76513383	chr11:76513033-76513383	.	.	76513033	76513383	0	1	350	76513026	non.ARBS.P.bed	3.354	0	0	0	2.292	0	0	0
chr6	151294264	151294614	chr6:151294264-151294614	.	.	151294264	151294614	0	1	350	151294263	non.ARBS.P.bed	0.343	1.563	0	0	1.732	2.006	0	0
chr1	225882052	225882402	chr1:225882052-225882402	.	.	225882052	225882402	0	1	350	225882050	non.ARBS.P.bed	0	0	0	0	1.296	4.335	0	0
chr1	12556672	12557022	chr1:12556672-12557022	.	.	12556672	12557022	0	1	350	12556671	non.ARBS.P.bed	0.4764	2.535	0.2989	0	0.6229	1.246	0.4005	0
chr12	80714122	80714472	chr12:80714122-80714472	.	.	80714122	80714472	0	1	350	80714114	non.ARBS.P.bed	2.325	0.7432	0	0	1.208	1.283	0	0
chr12	1326562	1326912	chr12:1326562-1326912	.	.	1326562	1326912	0	1	350	1326561	non.ARBS.P.bed	3.83	0	0	0	1.719	0	0	0
chr1	201744682	201745032	chr1:201744682-201745032	.	.	201744682	201745032	0	1	350	201744680	non.ARBS.P.bed	1.02	1.191	0	0	0.9344	2.404	0	0
chr3	29954419	29954769	chr3:29954419-29954769	.	.	29954419	29954769	0	1	350	29954417	non.ARBS.P.bed	0	0	2.925	0	0	0	2.589	0
chr10	101098897	101099247	chr10:101098897-101099247	.	.	101098897	101099247	0	1	350	101098896	non.ARBS.P.bed	0.8957	1.01	1.099	0	1.794	0.6977	0	0
chr13	52313702	52314052	chr13:52313702-52314052	.	.	52313702	52314052	0	1	350	52313697	non.ARBS.P.bed	1.925	0.4574	0	0	2.155	0.9344	0	0
chr10	113549761	113550111	chr10:113549761-113550111	.	.	113549761	113550111	0	1	350	113549760	non.ARBS.P.bed	0.343	3.573	0	0	0	1.52	0	0
chr11	77278154	77278504	chr11:77278154-77278504	.	.	77278154	77278504	0	1	350	77278147	non.ARBS.P.bed	0	0.9528	0.6191	0.982	0	0	2.803	0
chr1	60740644	60740994	chr1:60740644-60740994	.	.	60740644	60740994	0	1	350	60740638	non.ARBS.P.bed	3.221	1.067	0	1.067	0	0	0	0
chr3	183483358	183483708	chr3:183483358-183483708	.	.	183483358	183483708	0	1	350	183483357	non.ARBS.P.bed	3.583	0	0	0	0.5232	1.246	0	0
chr4	42135203	42135553	chr4:42135203-42135553	.	.	42135203	42135553	0	1	350	42135199	non.ARBS.P.bed	0	0	0.2989	1.868	1.595	0.897	0.6722	0
chr14	84720737	84721087	chr14:84720737-84721087	.	.	84720737	84721087	0	1	350	84720729	non.ARBS.P.bed	4.288	0.9528	0	0	0	0	0	0
chr3	148995290	148995640	chr3:148995290-148995640	.	.	148995290	148995640	0	1	350	148995289	non.ARBS.P.bed	0.7146	1.191	3.309	0	0	0	0	0
chr5	41761979	41762329	chr5:41761979-41762329	.	.	41761979	41762329	0	1	350	41761975	non.ARBS.P.bed	0	0	0.5764	1.025	0	0	1.43	2.145
chr5	133635403	133635753	chr5:133635403-133635753	.	.	133635403	133635753	0	1	350	133635402	non.ARBS.P.bed	2.973	0.8385	0	0	0	0	1.344	0
chr13	106749117	106749467	chr13:106749117-106749467	.	.	106749117	106749467	0	1	350	106749116	non.ARBS.P.bed	2.63	0.2287	0	0	1.034	1.246	0	0
chr2	32036734	32037084	chr2:32036734-32037084	.	.	32036734	32037084	0	1	350	32036731	non.ARBS.P.bed	0	0	1.067	0	0	0	0.9726	3.089
chr4	87508596	87508946	chr4:87508596-87508946	.	.	87508596	87508946	0	1	350	87508588	non.ARBS.P.bed	1.153	1.667	1.292	0.3095	0.6727	0	0	0
chr3	195748714	195749064	chr3:195748714-195749064	.	.	195748714	195749064	0	1	350	195748713	non.ARBS.P.bed	1.801	0.7146	0	0	0.6229	0	1.945	0
chr3	78814925	78815275	chr3:78814925-78815275	.	.	78814925	78815275	0	1	350	78814918	non.ARBS.P.bed	0	0	2.135	0.8005	0	0	2.145	0
chr8	18037352	18037702	chr8:18037352-18037702	.	.	18037352	18037702	0	1	350	18037351	non.ARBS.P.bed	1.448	2.382	0	0	0	1.246	0	0
chr9	112841028	112841378	chr9:112841028-112841378	.	.	112841028	112841378	0	1	350	112841027	non.ARBS.P.bed	2.411	0.4478	0	0	0.03737	2.18	0	0
chr10	111756209	111756559	chr10:111756209-111756559	.	.	111756209	111756559	0	1	350	111756208	non.ARBS.P.bed	1.734	0	0	1.067	2.267	0	0	0
chrX	9289241	9289591	chrX:9289241-9289591	.	.	9289241	9289591	0	1	350	9289232	non.ARBS.P.bed	1.41	2.401	0.6298	0	0.6229	0	0	0
chr12	116268010	116268360	chr12:116268010-116268360	.	.	116268010	116268360	0	1	350	116268009	non.ARBS.P.bed	1.286	3.764	0	0	0	0	0	0
chr2	73773650	73774000	chr2:73773650-73774000	.	.	73773650	73774000	0	1	350	73773643	non.ARBS.P.bed	1.906	0	0	0	1.246	1.869	0	0
chr3	27401730	27402080	chr3:27401730-27402080	.	.	27401730	27402080	0	1	350	27401728	non.ARBS.P.bed	1	0.4288	2.135	0	0	0	0	1.43
chr2	216953733	216954083	chr2:216953733-216954083	.	.	216953733	216954083	0	1	350	216953731	non.ARBS.P.bed	0.6289	2.068	0	0	0.09966	2.18	0	0
chr3	178234920	178235270	chr3:178234920-178235270	.	.	178234920	178235270	0	1	350	178234919	non.ARBS.P.bed	1.382	1.953	0.3202	0	0.5606	0.6852	0	0
chr12	101368668	101369018	chr12:101368668-101369018	.	.	101368668	101369018	0	1	350	101368667	non.ARBS.P.bed	2.658	1.02	0	0	0	0	1.173	0
chr1	24670335	24670685	chr1:24670335-24670685	.	.	24670335	24670685	0	1	350	24670333	non.ARBS.P.bed	0.2382	0.8576	1.281	0.8539	0.1869	0	0	1.43
chr5	156105721	156106071	chr5:156105721-156106071	.	.	156105721	156106071	0	1	350	156105720	non.ARBS.P.bed	0	0	0	0	1.246	0.8845	2.675	0
chr1	79353738	79354088	chr1:79353738-79354088	.	.	79353738	79354088	0	1	350	79353731	non.ARBS.P.bed	3.707	1.058	0	0	0	0	0	0
chr10	62884608	62884958	chr10:62884608-62884958	.	.	62884608	62884958	0	1	350	62884602	non.ARBS.P.bed	2.687	2.077	0	0	0	0	0	0
chr2	194137954	194138304	chr2:194137954-194138304	.	.	194137954	194138304	0	1	350	194137953	non.ARBS.P.bed	1.706	3.059	0	0	0	0	0	0
chr13	50432858	50433208	chr13:50432858-50433208	.	.	50432858	50433208	0	1	350	50432853	non.ARBS.P.bed	2.296	2.468	0	0	0	0	0	0
chr10	127280556	127280906	chr10:127280556-127280906	.	.	127280556	127280906	0	1	350	127280555	non.ARBS.P.bed	1.191	3.516	0	0	0	0	0	0
chr21	42718265	42718615	chr21:42718265-42718615	.	.	42718265	42718615	0	1	350	42718261	non.ARBS.P.bed	0.3811	1.525	0.427	0.6404	0	0	1.716	0
chr4	147897439	147897789	chr4:147897439-147897789	.	.	147897439	147897789	0	1	350	147897438	non.ARBS.P.bed	2.039	0.343	0	0	0	0	0.8725	1.43
chr6	33689539	33689889	chr6:33689539-33689889	.	.	33689539	33689889	0	1	350	33689536	non.ARBS.P.bed	2.172	2.487	0	0	0	0	0	0
chr16	19440736	19441086	chr16:19440736-19441086	.	.	19440736	19441086	0	1	350	19440735	non.ARBS.P.bed	0.686	1.22	0	0	0.7599	0.4859	1.43	0
chr8	90320156	90320506	chr8:90320156-90320506	.	.	90320156	90320506	0	1	350	90320147	non.ARBS.P.bed	1.725	0.181	0	0.5977	0	0	1.974	0.08582
chr20	43674304	43674654	chr20:43674304-43674654	.	.	43674304	43674654	0	1	350	43674300	non.ARBS.P.bed	2.344	0.5145	0.491	0	1.196	0	0	0
chr2	25219979	25220329	chr2:25219979-25220329	.	.	25219979	25220329	0	1	350	25219977	non.ARBS.P.bed	1.153	0	0	0	2.803	0.5731	0	0
chr9	118257730	118258080	chr9:118257730-118258080	.	.	118257730	118258080	0	1	350	118257729	non.ARBS.P.bed	1.096	2.239	0	0.3202	0	0	0	0.8582
chr21	27237992	27238342	chr21:27237992-27238342	.	.	27237992	27238342	0	1	350	27237990	non.ARBS.P.bed	0	0.8766	1.601	0	0	0	0.1144	1.917
chr7	99547572	99547922	chr7:99547572-99547922	.	.	99547572	99547922	0	1	350	99547563	non.ARBS.P.bed	0	4.497	0	0	0	0	0	0
chr6	10311236	10311586	chr6:10311236-10311586	.	.	10311236	10311586	0	1	350	10311235	non.ARBS.P.bed	1.849	1.963	0.6831	0	0	0	0	0
chr19	13102254	13102604	chr19:13102254-13102604	.	.	13102254	13102604	0	1	350	13102253	non.ARBS.P.bed	0.7527	0.2001	1.868	0.2242	0	0	0.4148	1.015
